question_id,exam_type,subject,topic,subtopic,difficulty,year,passage_id,question_text,image_url,option_a,option_b,option_c,option_d,correct_option,explanation,tags,source,status
ENG-J00067,JAMB,English,,,medium,1990,,"In the question below choose the word(s) or phrase(s) which best fill(s) the gap(s) : When the farmers were found guilty of unlawful assembly and procession, their lawyer .... before the sentence was passed",,begged for mercy,made a plea for mitigation,made an overture,made a plea for litigation,,,jamb-archive|needs-key,past-question,draft
ENG-J00068,JAMB,English,,,medium,1990,,In the question below choose the word(s) or phrase(s) which best fill(s) the gap(s) : My price for the pair of shoes is fifty naira. I cannot .... anything less than that,,bear with,settle for,agree with,tolerate,,,jamb-archive|needs-key,past-question,draft
ENG-J00069,JAMB,English,,,medium,1990,,"In the question below choose the word(s) or phrase(s) which best fill(s) the gap(s) : Aishatu: Could you please give this book to Aminu? Chidi: Certainly, I .... him on something, so it won't be ....",,i'll be seeing/anything,i'll be seeing/ any worry,i'll be seeing/any bother,i can see /any serious,,,jamb-archive|needs-key,past-question,draft
ENG-J00070,JAMB,English,,,medium,1990,,In the question below choose the word(s) or phrase(s) which best fill(s) the gap(s) : The company representative in Nigeria is a ....,,smart little Japanese,little smart Japanese,smart Japanese little,little Japanese smart,,,jamb-archive|needs-key,past-question,draft
ENG-J00071,JAMB,English,,,medium,1990,,In the question below choose the word(s) or phrase(s) which best fill(s) the gap(s) : The shipping company advertised for .... accountants,,"two young, but highly competent , Nigerian","young, but highly competent, two Nigerian","two Nigerian, young, but highly competent","highly competent, but young, two Nigerian",,,jamb-archive|needs-key,past-question,draft
ENG-J00072,JAMB,English,,,medium,1990,,"In the question below choose the word(s) or phrase(s) which best fill(s) the gap(s) : Let's have a cup of coffee, ....",,shall we?,will we?,should we?,could we?,,,jamb-archive|needs-key,past-question,draft
ENG-J00073,JAMB,English,,,medium,1990,,"In the question below choose the word(s) or phrase(s) which best fill(s) the gap(s) : No matter to whom I ...., nobody in the crowd had a clue to what was going on",,discussed,asked,turned,contacted,,,jamb-archive|needs-key,past-question,draft
ENG-J00074,JAMB,English,,,medium,1990,,"In the question below choose the word(s) or phrase(s) which best fill(s) the gap(s) : Olu, Akpan and Ovbiagele's .... make people to believe that they belong to same school of thought.",,philosophy,philosophys,philosophies,philosophy's,,,jamb-archive|needs-key,past-question,draft
ENG-J00075,JAMB,English,,,medium,1990,,In the question below choose the most appropriate option nearest in meaning to the word(s) or phrase(s) underlined : The principal warned us against burning candle at both ends,,being careless with candle,wearing ourselves out,being too generous,disloyal,,,jamb-archive|needs-key,past-question,draft
ENG-J00076,JAMB,English,,,medium,1990,,In the question below choose the most appropriate option nearest in meaning to the word(s) or phrase(s) in underlined : Biola decided to give the task everything he had,,all his money,all his time,complete attention,complete attendance,,,jamb-archive|needs-key,past-question,draft
ENG-J00077,JAMB,English,,,medium,1990,,In the question below choose the most appropriate option nearest in meaning to the word(s) or phrase(s) in underlined : The result of the election would have been different if some people had not been disfranchised,,disfavoured,banned from contesting,allowed to rig,prevented from voting,,,jamb-archive|needs-key,past-question,draft
ENG-J00078,JAMB,English,,,medium,1990,,In the question below choose the most appropriate option nearest in meaning to the word(s) or phrase(s) in underlined : We enjoy the story but it sounds larger than life,,too long and unsubstantiated,a little watery and lifeless,completely untrue,somewhat unusual,,,jamb-archive|needs-key,past-question,draft
ENG-J00079,JAMB,English,,,medium,1990,,In the question below choose the most appropriate option nearest in meaning to the word(s) or phrase(s) in underline : Olu might visit London next summer,,could,will,should,can,,,jamb-archive|needs-key,past-question,draft
ENG-J00080,JAMB,English,,,medium,1990,,In the question below choose the most appropriate option nearest in meaning to the word(s) or phrase(s) in underlined : General Murtala Mohammed excelled in deeds of prowess,,warfare,politics,courage,eloquence,,,jamb-archive|needs-key,past-question,draft
ENG-J00081,JAMB,English,,,medium,1990,,In the question below choose the most appropriate option nearest in meaning to the word(s) or phrase(s) in underlined : The teacher's face broke into an incredulous smile when he heard Adamu's reason for coming late,,irritating,artificial,unbelievable,irresponsible,,,jamb-archive|needs-key,past-question,draft
ENG-J00082,JAMB,English,,,medium,1990,,The young men of Emopa would hunt for elephants because,,they are among the few africans that huntlions with a spear,elephants are dangerous animals,no young Emopa attracts a girl's admiration untill he has killed a dangerous animal,"when elephants are sighted, there is great excitement and fierce compitition amonmg the young men",,,jamb-archive|needs-key,past-question,draft
ENG-J00083,JAMB,English,,,medium,1990,,The legend that the lions were invulnerable was confirmed by the fact that,,the local Emopa petitioned a holy man to come and exorcise the spirits,many famous hunters had tried without success in the past to kill the lions,the holy man failed in his bid to exocrize the sprits,"brave as the Emopa are, the lions completely overawed them",,,jamb-archive|needs-key,past-question,draft
ENG-J00084,JAMB,English,,,medium,1990,,The lions played the game of 'baw' because,,they wanted to raid a village,it was a popular game of unknown antiquity all over africe,they want to decide whether to go on a raid or not,if the omens were good they would raid a village and claim a victim,,,jamb-archive|needs-key,past-question,draft
ENG-J00085,JAMB,English,,,medium,1990,,The famous hunters failed to kill the loins because the,,lions were regarded as supernatural beings,lions were cunning and bold,Emopa used the spear to hunt for lions,hunters did not have enough time,,,jamb-archive|needs-key,past-question,draft
ENG-J00086,JAMB,English,,,medium,1990,,"According to the passage, which of the following is NOT a superstitious reason for fearing the lions?",,many famous hunters had tried and failed to kill the lions,"the lions were bold when hunted, they would retreat to where a spear could not be thrown at them",the lions were the spirits of two holy men who came back to seek their revenge,the lions played the ancien t game of 'baw' before starting on a raid to determine whether to proceed or wait,,,jamb-archive|needs-key,past-question,draft
ENG-J00087,JAMB,English,,,medium,1990,,The immature adult is like the child because,,he has just become self-conscious,he has learnt to use the word 'no',he has no concept of time,some of his actions are delibrately irrational,,,jamb-archive|needs-key,past-question,draft
ENG-J00088,JAMB,English,,,medium,1990,,What main difference is mentioned between the child and the adult?,,age differnce,weight difference,time difference,developmental difference,,,jamb-archive|needs-key,past-question,draft
ENG-J00089,JAMB,English,,,medium,1990,,What right has the mother to give orders to the child?,,she is the 'owner' of the child,she is stronger than the child,she understands the environment better than the child,she is more self-conscious than the child,,,jamb-archive|needs-key,past-question,draft
ENG-J00090,JAMB,English,,,medium,1990,,The two-year old child begins to refuse orders,,in order to anoy his parents,because he does not understand them,he assert his independence,because he has just learnt the new word 'no',,,jamb-archive|needs-key,past-question,draft
ENG-J00091,JAMB,English,,,medium,1990,,What kind of awareness does the child demonstrate at two?,,that he does not love his mother,consciousness of all things around him,that he should think of himself alone,that he is different and separate from others,,,jamb-archive|needs-key,past-question,draft
ENG-J00092,JAMB,English,,,medium,1990,,The phrase 'a dismal picture' means,,a dull show,an interesting show,a sad situation,a dreadful appearance,,,jamb-archive|needs-key,past-question,draft
ENG-J00093,JAMB,English,,,medium,1990,,"According to the writer, most girls in less developed countries are not in school because",,they refuse to be educated,they prefer getting married and having children,the education of boys is rated higher,the girls have no employment,,,jamb-archive|needs-key,past-question,draft
ENG-J00094,JAMB,English,,,medium,1990,,The non-literate woman is very difficult to reach because she,,does not understand the value of education and health services,is too far from the city and from school,is not permitted to go out to attened clinics for health services,can only gather fuel and prepare food,,,jamb-archive|needs-key,past-question,draft
ENG-J00095,JAMB,English,,,medium,1990,,The phrase 'too late' in the passage implies that the woman,,ought to have started producing children earlier,goes on producing children when she ought to have stopped,fails to marry early enough for her to produce children,had all her children at an advanced age,,,jamb-archive|needs-key,past-question,draft
ENG-J00096,JAMB,English,,,medium,1990,,"The writer emphasizes that in less developed countries,",,the education of girls is not important,the non-literate woman has some advantage because she has more children,the literate female is a threat to the male in employment,there is a need to give boys and girls equal opportunity in education,,,jamb-archive|needs-key,past-question,draft
ENG-J00097,JAMB,English,,,medium,1990,,An appropriate tittle for this passage is,,language and education,education and sociology,codes and sociology,codes and education,,,jamb-archive|needs-key,past-question,draft
ENG-J00098,JAMB,English,,,medium,1990,,The groups of children mentioned as examples in the passage are,,rural and urban working-class and middle-class,urban working-class and rural middle-class,urban working-class and rural and urban middle-class,urban middle-class and rural and urban working-class,,,jamb-archive|needs-key,past-question,draft
ENG-J00099,JAMB,English,,,medium,1990,,'Restricted code' and 'elaborate code' are,,synonyms,homonyms,contradictions,antonyms,,,jamb-archive|needs-key,past-question,draft
ENG-J00100,JAMB,English,,,medium,1990,,It can be assumed reasonably that language has,,only one code,two codes,three codes,"three codes,two used for education",,,jamb-archive|needs-key,past-question,draft
ENG-J00101,JAMB,English,,,medium,1990,,'The school system does not talk to him' means that the,,teachers do not talk to him,teachers talk to him differently from the way other pupils do,headmaster and teachers do not talk to him,teachers talk to him differently from the way hie is talked to at home,,,jamb-archive|needs-key,past-question,draft
ENG-J00102,JAMB,English,,,medium,1990,,Books are different from other goods because,,customers for the book trade are much restricted,books are not manufactured but printed,one cannot tell so easily which books will prove saleable,books can be kept in stock much longer than other goods,,,jamb-archive|needs-key,past-question,draft
ENG-J00103,JAMB,English,,,medium,1990,,The problem of selection in the book trade involves,,holding a stock large enough for the public to choose from,determing which books will sell fast,being a sales representative of large publishing houses,being able to review the lastest publications,,,jamb-archive|needs-key,past-question,draft
ENG-J00104,JAMB,English,,,medium,1990,,How many solutions to the bookseller's problems are offered in this passage?,,two,three,four,five,,,jamb-archive|needs-key,past-question,draft
ENG-J00105,JAMB,English,,,medium,1990,,"Of the solutions proposed for the bookseller's problems, how many are actually positive?",,two,three,four,none,,,jamb-archive|needs-key,past-question,draft
ENG-J00106,JAMB,English,,,medium,1990,,The story of the old soldier and a book in the passage is an illustration of the point that,,the general had already got a book,a book is of interest only to those to whom that book means something,soldiers do not like the book trade because a book is enough for a general,booksellers face a real dilemma because of a constantly changing clientele,,,jamb-archive|needs-key,past-question,draft
ENG-J00107,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : I am happy to inform you that your boys are conscientious,,industrious,carefree,careful,corrupt,,,jamb-archive|needs-key,past-question,draft
ENG-J00108,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : My father is a very prosperous businessman,,ungrateful,unscrupulous,unskilful,unsuccessful,,,jamb-archive|needs-key,past-question,draft
ENG-J00109,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : The hostess greeted her guests in a very relaxed manner.,,energetic,athletic,stiff,perplexed,,,jamb-archive|needs-key,past-question,draft
ENG-J00110,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : Ayo takes his studies rather lightly,,humorously,tediously,carefully,seriously,,,jamb-archive|needs-key,past-question,draft
ENG-J00111,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : The doctor was very gentle with his patients in the examining room,,harsh,rude,rough,unkind,,,jamb-archive|needs-key,past-question,draft
ENG-J00112,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word or phrase underlined : There is no love lost between Hassan and Hassana,,dislike each other,are head over heals in love,will love each other,are still good friends,,,jamb-archive|needs-key,past-question,draft
ENG-J00113,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word or phrase underlined : Whether the villages head should identify himself with the activities of religious demonstrations has remained a burning question,,a subject of discord,a perennial issue,a matter of serious controversy,a sensitive matter,,,jamb-archive|needs-key,past-question,draft
ENG-J00114,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word or phrase underlined : I would rather not attend the party,,detest attending,do not have the enthusiasm to attend,must not attend,have a choice to attend or not to,,,jamb-archive|needs-key,past-question,draft
ENG-J00115,JAMB,English,,,medium,,,"In the question below choose the option nearest meaning to the word or phrase underlined : If Garba had listen to advice, he would not have had to be rushed to the hospital",,deliberately desired to be rushed,was in a position to have prevented the need to be rushed,was rushed against his wish,"was given a cheque, but preferred to go",,,jamb-archive|needs-key,past-question,draft
ENG-J00116,JAMB,English,,,medium,,,"In the question below choose the option nearest in meaning to the word or phrase underlined : Aduke: Ngozi, let's visit the market. Ngozi: if you insist , Ngozi",,is very willing to accompany Aduke,must accompany Aduke,is not keen on going with Aduke,is pretending not to be interested in going with Aduke,,,jamb-archive|needs-key,past-question,draft
ENG-J00117,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word or phrase in underlined : The new leader hands out an olive branch,,sues for peace,gives out branches of the olive tree,challenges his opponents to a fight,blesses his congregation,,,jamb-archive|needs-key,past-question,draft
ENG-J00118,JAMB,English,,,medium,,,"In the question below choose the option nearest in meaning to the word or phrase in italics : When you go to a foreign country to study, you will discover that life is not a bed of roses",,as pleasant as one thought,a bed with roses,an unmitigated disapointment,as expected,,,jamb-archive|needs-key,past-question,draft
ENG-J00119,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word or phrase in underlined : Because our representative is immature and biased he takes a jaundiced view of our problem,,hazy,unclear,prejudiced,bleak,,,jamb-archive|needs-key,past-question,draft
ENG-J00120,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word or phrase in underlined : The president has sent his regrets . He is unable to attend the meeting,,explanations,anxieties,unhappiness,apologies,,,jamb-archive|needs-key,past-question,draft
ENG-J00121,JAMB,English,,,medium,,,In the question below choose the option nearest in meaning to the word or phrase in underlined : The woman acted courageously when she was attacked by thieves,,shyly,fearlessly,timidity,carelessly,,,jamb-archive|needs-key,past-question,draft
ENG-J00122,JAMB,English,,,medium,,,"In the question below choose the option nearest in meaning to the word or phrase in underlined : We all have both good and bad characteristics. Either is, however, easily manifested in times of crisis",,demanded,highlighted,submerged,determined,,,jamb-archive|needs-key,past-question,draft
ENG-J00123,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The sea wave continues to .... the cliff on the west coast constantly,,impair,rub,knock,erode,,,jamb-archive|needs-key,past-question,draft
ENG-J00124,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The college bus was travelling at high .... when the accidents occurred,,velocity,acceleration,rapidity,speed,,,jamb-archive|needs-key,past-question,draft
ENG-J00125,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Note that only senior members of staff have the .... of using the toilet upstairs,,permission,occasion,privilege,habit,,,jamb-archive|needs-key,past-question,draft
ENG-J00126,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The chief priest will .... the men into the cult today,,indoctrinate,usher,convert,initiate,,,jamb-archive|needs-key,past-question,draft
ENG-J00127,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Jimoh is noted for his .... attitude to his seniors at school,,receptive,respectful,respective,respectable,,,jamb-archive|needs-key,past-question,draft
ENG-J00128,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The girl that my brother introduced to us last week is pretty .... ill-mannered,,and,but also,as well as,respectable,,,jamb-archive|needs-key,past-question,draft
ENG-J00129,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The police report was .... to that of the eye witness,,contrary,inconsistent,different,congruent,,,jamb-archive|needs-key,past-question,draft
ENG-J00130,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The African extended family system gives security to ..... members,,his,her,its,their,,,jamb-archive|needs-key,past-question,draft
ENG-J00131,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : I know i .... read more, but i am tired",,may,ought to,would,could,,,jamb-archive|needs-key,past-question,draft
ENG-J00132,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Insects can become ..... to insecticides,,immunized,resistant,reticent,immobilized,,,jamb-archive|needs-key,past-question,draft
ENG-J00133,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The council chairman ..... the tension between the villagers and the tax collectors,,dispersed,defused,difused,disputed,,,jamb-archive|needs-key,past-question,draft
ENG-J00134,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : If had been told of the matter earlier, i .... there so late",,would not go,should not go,will not have gone,would not have gone,,,jamb-archive|needs-key,past-question,draft
ENG-J00135,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Each of the candidates that came late ..... to complete ....,,have/this form,are having/these forms,have/these forms,has/this form,,,jamb-archive|needs-key,past-question,draft
ENG-J00136,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : I wanted to avail myself .... the opportunity of listening to the lecture, but the lecturer failed to turn up",,with,for,of,at,,,jamb-archive|needs-key,past-question,draft
ENG-J00137,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : I would have been surprised if you .... the orange,,plucked,have plucked,had plucked,did pluck,,,jamb-archive|needs-key,past-question,draft
ENG-J00138,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : On getting to the seashore, .....",,it was empty,nobody was there,people had deserted the place,he found nobody there,,,jamb-archive|needs-key,past-question,draft
ENG-J00139,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Little did Tunde realize that his frequent unwarranted reports about me were working .... my advantages,,in,to,for,against,,,jamb-archive|needs-key,past-question,draft
ENG-J00140,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The Board has been having .... series of meeting lately,,some,a,a lot of,many,,,jamb-archive|needs-key,past-question,draft
ENG-J00141,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : ..... I know, nobody has seen any loepards in this area.",,so far as,in as much as,provided,even as,,,jamb-archive|needs-key,past-question,draft
ENG-J00142,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : .... him in the crowd, i would have told you at once",,if i will see,if i saw,had i seen,should i see,,,jamb-archive|needs-key,past-question,draft
ENG-J00143,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Inyang has always been shy to speak ....,,in public,publicly,in the public,with the public,,,jamb-archive|needs-key,past-question,draft
ENG-J00144,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : .... his uncle helped him or not, he would still not be able to do it",,although,if,whether,since,,,jamb-archive|needs-key,past-question,draft
ENG-J00145,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : I have only three tubers of yam .... in the store, i cannot afford to give you any more",,still,outstanding,left,remainder,,,jamb-archive|needs-key,past-question,draft
ENG-J00146,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Either the chief of the village or the leader of the farmers .... to be held responsible for the revolt.,,were,are,is,have,,,jamb-archive|needs-key,past-question,draft
ENG-J00147,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : We must observe that most of the support by other states .... only marginal returns,,have yielded,yield,has yielded,have yield,,,jamb-archive|needs-key,past-question,draft
ENG-J00148,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : She asked me whether i .... the letter for her,,minded to post,mind to post,minded posting,minded to posting,,,jamb-archive|needs-key,past-question,draft
ENG-J00149,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The effort made by the principal to get the students to be serious in their studies .....,,are appreciated,will appreciate,is to appreciate,is appreciated,,,jamb-archive|needs-key,past-question,draft
ENG-J00150,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : How i wish i .... my mother's advice,,had heeded,have heeded,heed,will heed,,,jamb-archive|needs-key,past-question,draft
ENG-J00151,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Only observers from the Ministry of Works .... allowed into the conference room,,is,are,have,has been,,,jamb-archive|needs-key,past-question,draft
ENG-J00152,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : A panel set up to probe the organization's activities .... yet to sit,,are,is,will,would,,,jamb-archive|needs-key,past-question,draft
ENG-J00153,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The school will .... for Easter in another six weeks,,break off,break away,break out,break up,,,jamb-archive|needs-key,past-question,draft
ENG-J00154,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : His power supply was .... from the mains because he did not pay his electricity bill,,blown out,cut off,put off,put out,,,jamb-archive|needs-key,past-question,draft
ENG-J00155,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : When you've finished using the telephone, please hang ....",,down,up,off,on,,,jamb-archive|needs-key,past-question,draft
ENG-J00156,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : I do not intend to stay long at the function. i only want to ....,,put in an appearance,put up an appearance,show up appearance,keep up appearance,,,jamb-archive|needs-key,past-question,draft
ENG-J00157,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The man rose to an important position as a result of ________ hard work,,sheer,cheer,share,shear,,,jamb-archive|needs-key,past-question,draft
ENG-J00158,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Ebun Ojo .... international fame as an actress,,aquired,acquired,acquared,aqcuried,,,jamb-archive|needs-key,past-question,draft
ENG-J00159,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The story on the lost jewel was quite .....,,unbelievable,unbelieveable,unbeliveable,unbelivable,,,jamb-archive|needs-key,past-question,draft
ENG-J00160,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The patient is suffering from .....,,reumatism,rheumantism,rhuematism,rheumatism,,,jamb-archive|needs-key,past-question,draft
ENG-J00161,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The attitude of my students to .... baffles me,,pronunciation,pronounciation,pronouceation,pronounceation,,,jamb-archive|needs-key,past-question,draft
ENG-J00162,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : When we got to the president's house, we were told that he .... two days earlier",,may have left,left,had left,has left,,,jamb-archive|needs-key,past-question,draft
ENG-J00163,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Atuk, without giving any hint as to what he intended to do, went and ... himself",,hung,hang,hanged,hunged,,,jamb-archive|needs-key,past-question,draft
ENG-J00164,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Provided you .... to the market very soon, we shall be able to eat enough",,shall go,would go,went,go,,,jamb-archive|needs-key,past-question,draft
ENG-J00165,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : He .... by now, i can hear all the people shouting",,would have arrived,must have arrived,has arrived,should have arrived,,,jamb-archive|needs-key,past-question,draft
ENG-J00166,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : By the time the plane reaches Harare, it .... in the air for twelve hours.",,has been,would be,would have been,should be,,,jamb-archive|needs-key,past-question,draft
ENG-J00167,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : If only Adoyi .... what was good for him he could easily have avoided the tragedy,,has known,have known,knew,had known,,,jamb-archive|needs-key,past-question,draft
ENG-J00168,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : We saw Ifueko .... an egg on the wall,,smashed,smash,smashing,smashes,,,jamb-archive|needs-key,past-question,draft
ENG-J00169,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Many streets in the town .... in need of lights at night,,stand,stood,have stood,are standing,,,jamb-archive|needs-key,past-question,draft
ENG-J00170,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : I did not enjoy the party. If you had invited Tariere, it ..... better organized",,had been,would have been,would be,could be,,,jamb-archive|needs-key,past-question,draft
ENG-J00171,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : sibi .... novels since she came home,,is reading,had been reading,has read,has been reading,,,jamb-archive|needs-key,past-question,draft
ENG-J00172,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Asabe is overdue for retirement as she .... in this college since 1954,,is teaching,has been teaching,taught,was teaching,,,jamb-archive|needs-key,past-question,draft
ENG-J00173,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The boy who stole the mango was given .... by an eye witness,,out,in,away,up,,,jamb-archive|needs-key,past-question,draft
ENG-J00174,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : After listening to the statement from two students, the headmaster realized that it was a trivial argument that .... a serious quarrel between them",,touched in,drew up,touched off,brought up,,,jamb-archive|needs-key,past-question,draft
ENG-J00175,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Mr and Mrs Akoka were sad and disappointed .... the performance of their son,,about,for,at,over,,,jamb-archive|needs-key,past-question,draft
ENG-J00176,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : when the transformer blew up, Saka threw himself down .... his stomach",,at,over,to,on,,,jamb-archive|needs-key,past-question,draft
ENG-J00177,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : I ran .... an old friend of mine on Broad Street and brought him home,,into,to,over,across,,,jamb-archive|needs-key,past-question,draft
ENG-J00178,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : The spokesman confirmed that government would not give .... to the demands of trade union leaders,,up,into,onto,in,,,jamb-archive|needs-key,past-question,draft
ENG-J00179,JAMB,English,,,medium,,,In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : Many students have joined the .... movement,,revivalists,revival,revivalist,revivalist's,,,jamb-archive|needs-key,past-question,draft
ENG-J00180,JAMB,English,,,medium,,,"In the question below choose the word(s) or phrase(s) which best fills(s) the gap(s) : If they had not all jumped out of the car just in time, they ....",,might have been perished,will have perished,were all going to perish,would have perished,,,jamb-archive|needs-key,past-question,draft
ENG-J00181,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : He accepted a mundane task without hesitation,,great,lowly,menial,moderate,,,jamb-archive|needs-key,past-question,draft
ENG-J00182,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : It is a unique opportunity for her to demonstrate the reality of her faith,,strange,usual,golden,unusual,,,jamb-archive|needs-key,past-question,draft
ENG-J00183,JAMB,English,,,medium,,,In the question below choose the option opposite in meaning to the word underlined : Her identification with the king is publicly known,,hatred,disassociation,relationship,intimacy,,,jamb-archive|needs-key,past-question,draft
ENG-J00184,JAMB,English,,,medium,,,"In the question below choose the option nearest in meaning to the word(s) or phrase(s) underlined :He has been advised to keep his head , the confusion not withstanding",,avoid being beaten or insulted,keep calm,save his head,prevent being beheaded,,,jamb-archive|needs-key,past-question,draft
ENG-J00185,JAMB,English,,,medium,,,The young are not listening to their elders because,,they never have,thier parents nag constantly,they are permanently deaf,they appear to be going deaf,,,jamb-archive|needs-key,past-question,draft
ENG-J00186,JAMB,English,,,medium,,,'Just as nagging parents have long suspected' implies that the parents suspected that,,thier children did not listen to them,children could not hear properly,otologist where always right,children were disobedient because they did not listen to their parents,,,jamb-archive|needs-key,past-question,draft
ENG-J00187,JAMB,English,,,medium,,,What is the result of being subjected to the din of the proverbial boiler factory for a long length of time?,,A loss of hearing which will never improve,Total deafness eight hours a day,Temporary deafness,Hearing loss which can be corrected by medical treatment,,,jamb-archive|needs-key,past-question,draft
